id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,city_code,region_code,center_type,op_area,category,cuisine
1119883,3,11,1993,134.89,134.89,0,0,852,679,56,TYPE_A,3.7,Beverages,Thai
1196594,3,11,2539,136.83,135.83,0,0,284,679,56,TYPE_A,3.7,Beverages,Thai
1171601,3,11,2139,339.5,436.53,0,0,26,679,56,TYPE_A,3.7,Beverages,Indian
1205617,3,11,2631,99.0,253.23,0,0,324,679,56,TYPE_A,3.7,Beverages,Indian
1411767,3,11,1248,95.06,253.23,0,1,231,679,56,TYPE_A,3.7,Beverages,Indian
1404943,3,11,1778,184.33,183.33,0,0,688,679,56,TYPE_A,3.7,Beverages,Italian
1313228,3,11,1062,181.39,182.39,0,0,796,679,56,TYPE_A,3.7,Beverages,Italian
1388312,3,11,2707,192.06,194.06,0,0,1592,679,56,TYPE_A,3.7,Beverages,Italian
1333188,3,11,1207,324.98,323.04,1,0,230,679,56,TYPE_A,3.7,Beverages,Continental
1012519,3,11,1230,322.1,378.3,1,1,350,679,56,TYPE_A,3.7,Beverages,Continental
1426536,3,11,2322,325.98,382.21,1,1,472,679,56,TYPE_A,3.7,Beverages,Continental
1148499,3,11,2290,309.43,310.43,0,0,823,679,56,TYPE_A,3.7,Rice Bowl,Indian
1308595,3,11,1727,447.23,446.23,0,0,567,679,56,TYPE_A,3.7,Rice Bowl,Indian
1198084,3,11,1109,309.43,311.43,0,0,609,679,56,TYPE_A,3.7,Rice Bowl,Indian
1459713,3,11,2577,244.5,282.33,0,0,269,679,56,TYPE_A,3.7,Starters,Thai
1019724,3,11,2640,242.5,282.33,0,0,244,679,56,TYPE_A,3.7,Starters,Thai
1203149,3,11,1878,243.5,282.33,0,0,109,679,56,TYPE_A,3.7,Starters,Thai
1250319,3,11,2306,244.5,340.53,0,0,121,679,56,TYPE_A,3.7,Pasta,Italian
1136093,3,11,1216,454.93,454.93,0,1,108,679,56,TYPE_A,3.7,Pasta,Italian
1046400,3,11,2126,487.0,485.0,0,0,40,679,56,TYPE_A,3.7,Pasta,Italian
1068782,3,11,2826,339.53,338.53,0,0,620,679,56,TYPE_A,3.7,Sandwich,Italian
1283525,3,11,1754,290.03,290.03,0,0,674,679,56,TYPE_A,3.7,Sandwich,Italian
1225913,3,11,1971,328.86,327.86,0,0,162,679,56,TYPE_A,3.7,Sandwich,Italian
1306280,3,11,1247,389.03,446.23,0,0,28,679,56,TYPE_A,3.7,Biryani,Indian
1033972,3,11,1770,339.53,486.03,0,0,42,679,56,TYPE_A,3.7,Biryani,Indian
1257581,3,11,1198,157.2,220.25,0,0,445,679,56,TYPE_A,3.7,Extras,Thai
1175582,3,11,1311,174.6,174.6,0,0,836,679,56,TYPE_A,3.7,Extras,Thai
1196329,3,11,1803,178.48,178.48,0,0,918,679,56,TYPE_A,3.7,Extras,Thai
1231654,3,11,1438,242.5,272.63,0,0,28,679,56,TYPE_A,3.7,Soup,Thai
1356241,3,11,2494,244.5,271.63,0,0,14,679,56,TYPE_A,3.7,Soup,Thai
1073493,3,11,1847,243.5,244.5,0,0,55,679,56,TYPE_A,3.7,Soup,Thai
1306731,3,11,1558,611.13,611.13,0,0,81,679,56,TYPE_A,3.7,Pizza,Continental
1257739,3,11,2581,611.13,611.13,0,0,134,679,56,TYPE_A,3.7,Pizza,Continental
1478098,3,11,1962,610.13,611.13,0,0,350,679,56,TYPE_A,3.7,Pizza,Continental
1155212,3,11,1445,628.62,627.62,0,0,53,679,56,TYPE_A,3.7,Seafood,Continental
1097157,3,11,2444,626.62,626.62,0,0,27,679,56,TYPE_A,3.7,Seafood,Continental
1202563,3,11,2867,627.62,626.62,0,0,15,679,56,TYPE_A,3.7,Seafood,Continental
1116670,3,11,2760,241.53,243.53,0,0,215,679,56,TYPE_A,3.7,Other Snacks,Thai
1235950,3,11,1525,242.5,281.33,0,1,432,679,56,TYPE_A,3.7,Other Snacks,Thai
1117108,3,11,2704,243.5,281.33,0,1,364,679,56,TYPE_A,3.7,Other Snacks,Thai
1432269,3,11,2492,389.03,388.03,0,0,123,679,56,TYPE_A,3.7,Desert,Indian
1037903,3,11,1543,486.03,485.03,0,0,54,679,56,TYPE_A,3.7,Desert,Indian
1355813,3,11,2304,485.03,485.03,0,0,122,679,56,TYPE_A,3.7,Desert,Indian
1425602,4,11,1885,134.86,135.86,0,0,1107,679,56,TYPE_A,3.7,Beverages,Thai
1179526,4,11,1993,132.89,133.89,0,0,755,679,56,TYPE_A,3.7,Beverages,Thai
1302418,4,11,2539,132.89,133.89,0,0,418,679,56,TYPE_A,3.7,Beverages,Thai
1298679,4,11,2139,339.5,435.53,0,0,96,679,56,TYPE_A,3.7,Beverages,Indian
1009973,4,11,2631,99.0,251.23,0,0,175,679,56,TYPE_A,3.7,Beverages,Indian
1438644,4,11,1248,106.76,251.23,0,1,256,679,56,TYPE_A,3.7,Beverages,Indian
1126385,4,11,1778,183.36,184.36,0,0,661,679,56,TYPE_A,3.7,Beverages,Italian
1437906,4,11,1062,184.36,182.36,0,0,783,679,56,TYPE_A,3.7,Beverages,Italian
1242302,4,11,2707,193.03,193.03,0,0,1432,679,56,TYPE_A,3.7,Beverages,Italian
1268751,4,11,1207,318.16,319.16,0,0,149,679,56,TYPE_A,3.7,Beverages,Continental
1355700,4,11,1230,321.1,379.3,0,0,487,679,56,TYPE_A,3.7,Beverages,Continental
1433299,4,11,2322,323.01,381.21,0,0,663,679,56,TYPE_A,3.7,Beverages,Continental
1293043,4,11,2290,310.43,311.43,0,0,688,679,56,TYPE_A,3.7,Rice Bowl,Indian
1440589,4,11,1727,447.23,447.23,0,0,742,679,56,TYPE_A,3.7,Rice Bowl,Indian
1393843,4,11,1109,309.43,311.43,0,0,662,679,56,TYPE_A,3.7,Rice Bowl,Indian
1262585,4,11,2577,244.5,282.33,0,0,324,679,56,TYPE_A,3.7,Starters,Thai
1039059,4,11,2640,242.5,280.33,0,0,582,679,56,TYPE_A,3.7,Starters,Thai
1095865,4,11,1878,243.5,281.33,0,0,162,679,56,TYPE_A,3.7,Starters,Thai
1180776,4,11,2306,340.53,339.53,0,0,41,679,56,TYPE_A,3.7,Pasta,Italian
1382286,4,11,1216,455.93,456.93,0,0,80,679,56,TYPE_A,3.7,Pasta,Italian
1178271,4,11,2126,485.03,485.03,0,0,15,679,56,TYPE_A,3.7,Pasta,Italian
1242380,4,11,2826,339.53,339.53,0,0,985,679,56,TYPE_A,3.7,Sandwich,Italian
1010347,4,11,1754,290.03,290.03,0,0,595,679,56,TYPE_A,3.7,Sandwich,Italian
1383705,4,11,1971,329.86,327.86,0,0,231,679,56,TYPE_A,3.7,Sandwich,Italian
1255336,4,11,1902,388.03,445.23,0,0,27,679,56,TYPE_A,3.7,Biryani,Indian
1381710,4,11,1247,387.03,445.23,0,0,41,679,56,TYPE_A,3.7,Biryani,Indian
1409795,4,11,1770,339.53,484.03,0,0,67,679,56,TYPE_A,3.7,Biryani,Indian
1205727,4,11,1198,174.66,219.25,0,0,676,679,56,TYPE_A,3.7,Extras,Thai
1218447,4,11,1311,171.75,169.75,0,0,1216,679,56,TYPE_A,3.7,Extras,Thai
1196814,4,11,1803,156.17,180.48,0,0,634,679,56,TYPE_A,3.7,Extras,Thai
1393930,4,11,1438,242.5,270.63,0,0,94,679,56,TYPE_A,3.7,Soup,Thai
1229486,4,11,2494,243.5,271.63,0,0,40,679,56,TYPE_A,3.7,Soup,Thai
1379512,4,11,1847,243.5,243.5,0,0,53,679,56,TYPE_A,3.7,Soup,Thai
1361900,4,11,1558,610.13,610.13,0,0,121,679,56,TYPE_A,3.7,Pizza,Continental
1136343,4,11,2581,614.98,616.98,0,0,324,679,56,TYPE_A,3.7,Pizza,Continental
1390075,4,11,1962,612.13,612.13,0,0,312,679,56,TYPE_A,3.7,Pizza,Continental
1327795,4,11,1445,628.62,627.62,0,0,121,679,56,TYPE_A,3.7,Seafood,Continental
1338640,4,11,2444,628.62,627.62,0,0,134,679,56,TYPE_A,3.7,Seafood,Continental
1068278,4,11,2867,626.62,627.62,0,0,40,679,56,TYPE_A,3.7,Seafood,Continental
1025886,4,11,2760,243.53,241.53,0,0,230,679,56,TYPE_A,3.7,Other Snacks,Thai
1099818,4,11,1525,244.47,281.33,0,1,715,679,56,TYPE_A,3.7,Other Snacks,Thai
1075417,4,11,2704,244.5,280.33,0,1,662,679,56,TYPE_A,3.7,Other Snacks,Thai
1012931,4,11,2492,387.03,388.03,0,0,55,679,56,TYPE_A,3.7,Desert,Indian
1499760,4,11,1543,485.03,486.03,0,0,109,679,56,TYPE_A,3.7,Desert,Indian
1461217,4,11,2304,484.03,485.03,0,0,108,679,56,TYPE_A,3.7,Desert,Indian
1249127,5,11,1885,146.53,146.53,0,0,919,679,56,TYPE_A,3.7,Beverages,Thai
1015828,5,11,1993,144.53,144.53,0,0,998,679,56,TYPE_A,3.7,Beverages,Thai
1029374,5,11,2539,144.53,145.53,0,0,391,679,56,TYPE_A,3.7,Beverages,Thai
1072217,5,11,2139,437.53,437.53,0,0,14,679,56,TYPE_A,3.7,Beverages,Indian
1104121,5,11,2631,97.0,251.23,0,0,216,679,56,TYPE_A,3.7,Beverages,Indian
1148262,5,11,1248,97.06,251.23,0,0,163,679,56,TYPE_A,3.7,Beverages,Indian
1075113,5,11,1778,182.42,181.42,0,0,419,679,56,TYPE_A,3.7,Beverages,Italian
1405802,5,11,1062,182.42,181.42,0,0,582,679,56,TYPE_A,3.7,Beverages,Italian
1161933,5,11,2707,190.12,192.12,0,0,1392,679,56,TYPE_A,3.7,Beverages,Italian
1403388,5,11,1207,388.97,389.97,0,0,204,679,56,TYPE_A,3.7,Beverages,Continental
1471905,5,11,1230,390.0,380.3,0,1,149,679,56,TYPE_A,3.7,Beverages,Continental
1340065,5,11,2322,385.12,381.21,0,1,243,679,56,TYPE_A,3.7,Beverages,Continental
1400581,5,11,2290,160.05,309.43,1,1,11260,679,56,TYPE_A,3.7,Rice Bowl,Indian
1116194,5,11,1727,242.5,445.23,0,1,2524,679,56,TYPE_A,3.7,Rice Bowl,Indian
1204040,5,11,1109,119.34,309.43,0,0,810,679,56,TYPE_A,3.7,Rice Bowl,Indian
1084233,5,11,2577,239.59,280.33,0,0,202,679,56,TYPE_A,3.7,Starters,Thai
1368364,5,11,2640,241.56,282.33,0,0,323,679,56,TYPE_A,3.7,Starters,Thai
1123463,5,11,1878,243.53,281.33,0,1,190,679,56,TYPE_A,3.7,Starters,Thai
1108540,5,11,2306,340.53,339.53,0,0,67,679,56,TYPE_A,3.7,Pasta,Italian
1234915,5,11,1216,455.93,456.93,0,0,14,679,56,TYPE_A,3.7,Pasta,Italian
1405068,5,11,2126,484.03,486.03,0,0,26,679,56,TYPE_A,3.7,Pasta,Italian
1110090,5,11,2826,340.53,338.53,0,0,703,679,56,TYPE_A,3.7,Sandwich,Italian
1096826,5,11,1754,204.67,291.03,0,0,555,679,56,TYPE_A,3.7,Sandwich,Italian
1068122,5,11,1971,328.86,329.86,0,0,258,679,56,TYPE_A,3.7,Sandwich,Italian
1426523,5,11,1902,447.23,445.23,0,0,69,679,56,TYPE_A,3.7,Biryani,Indian
1072569,5,11,1247,446.23,445.23,0,0,41,679,56,TYPE_A,3.7,Biryani,Indian
1225586,5,11,1770,486.03,485.03,0,0,13,679,56,TYPE_A,3.7,Biryani,Indian
1333994,5,11,1198,186.27,220.25,0,0,554,679,56,TYPE_A,3.7,Extras,Thai
1256165,5,11,1311,161.05,161.05,0,0,811,679,56,TYPE_A,3.7,Extras,Thai
1225446,5,11,1803,166.9,164.9,0,0,755,679,56,TYPE_A,3.7,Extras,Thai
1252829,5,11,1438,244.5,272.63,0,0,94,679,56,TYPE_A,3.7,Soup,Thai
1405893,5,11,2494,243.5,270.63,0,0,54,679,56,TYPE_A,3.7,Soup,Thai
1364679,5,11,1847,244.5,242.5,0,0,68,679,56,TYPE_A,3.7,Soup,Thai
1098321,5,11,1558,612.13,612.13,0,0,161,679,56,TYPE_A,3.7,Pizza,Continental
1002410,5,11,2581,611.13,611.13,0,0,136,679,56,TYPE_A,3.7,Pizza,Continental
1158939,5,11,1962,610.13,612.13,0,0,150,679,56,TYPE_A,3.7,Pizza,Continental
1487229,5,11,1445,484.03,627.62,1,1,393,679,56,TYPE_A,3.7,Seafood,Continental
1257083,5,11,2444,486.03,626.62,1,1,487,679,56,TYPE_A,3.7,Seafood,Continental
1298231,5,11,2867,486.03,626.62,1,1,324,679,56,TYPE_A,3.7,Seafood,Continental
1291879,5,11,2760,242.53,241.53,0,0,107,679,56,TYPE_A,3.7,Other Snacks,Thai
1008873,5,11,1525,291.03,291.03,0,0,203,679,56,TYPE_A,3.7,Other Snacks,Thai
1240171,5,11,2704,291.03,281.33,0,1,202,679,56,TYPE_A,3.7,Other Snacks,Thai
1216926,5,11,2492,388.03,389.03,0,0,82,679,56,TYPE_A,3.7,Desert,Indian
1131021,5,11,1543,486.03,484.03,0,0,94,679,56,TYPE_A,3.7,Desert,Indian
1275890,5,11,2304,486.03,484.03,0,0,109,679,56,TYPE_A,3.7,Desert,Indian
1195801,6,11,1885,144.53,146.53,0,0,1025,679,56,TYPE_A,3.7,Beverages,Thai
1128194,6,11,1993,145.56,144.56,0,0,891,679,56,TYPE_A,3.7,Beverages,Thai
1153998,6,11,2539,145.56,144.56,0,0,230,679,56,TYPE_A,3.7,Beverages,Thai
1086426,6,11,2631,248.38,246.38,0,0,67,679,56,TYPE_A,3.7,Beverages,Indian
1325520,6,11,1248,252.23,251.23,0,0,13,679,56,TYPE_A,3.7,Beverages,Indian
1303373,6,11,1778,161.05,180.42,0,0,485,679,56,TYPE_A,3.7,Beverages,Italian
1375833,6,11,1062,161.08,182.42,0,0,716,679,56,TYPE_A,3.7,Beverages,Italian
1094316,6,11,2707,226.07,225.07,0,0,919,679,56,TYPE_A,3.7,Beverages,Italian
1005081,6,11,1207,368.63,368.63,0,0,94,679,56,TYPE_A,3.7,Beverages,Continental
1211205,6,11,1230,374.42,376.42,0,0,217,679,56,TYPE_A,3.7,Beverages,Continental
1379301,6,11,2322,376.42,375.42,0,0,216,679,56,TYPE_A,3.7,Beverages,Continental
1142155,6,11,2290,162.02,311.43,0,1,6643,679,56,TYPE_A,3.7,Rice Bowl,Indian
1456813,6,11,1727,248.38,447.23,0,0,1458,679,56,TYPE_A,3.7,Rice Bowl,Indian
1133116,6,11,1109,102.82,311.43,0,0,1255,679,56,TYPE_A,3.7,Rice Bowl,Indian
1381803,6,11,2577,245.47,280.33,0,0,271,679,56,TYPE_A,3.7,Starters,Thai
1383204,6,11,2640,245.47,282.33,0,1,472,679,56,TYPE_A,3.7,Starters,Thai
1263896,6,11,1878,243.53,282.33,0,1,188,679,56,TYPE_A,3.7,Starters,Thai
1298179,6,11,1216,454.93,456.93,0,0,14,679,56,TYPE_A,3.7,Pasta,Italian
1297644,6,11,2126,460.78,460.78,0,0,82,679,56,TYPE_A,3.7,Pasta,Italian
1138958,6,11,2826,339.53,338.53,0,0,514,679,56,TYPE_A,3.7,Sandwich,Italian
1123732,6,11,1754,183.33,292.03,0,0,404,679,56,TYPE_A,3.7,Sandwich,Italian
1192013,6,11,1971,327.86,327.86,0,0,215,679,56,TYPE_A,3.7,Sandwich,Italian
1157894,6,11,1902,447.23,446.23,0,0,28,679,56,TYPE_A,3.7,Biryani,Indian
1276035,6,11,1247,446.23,447.23,0,0,67,679,56,TYPE_A,3.7,Biryani,Indian
1371076,6,11,1770,485.03,485.03,0,0,54,679,56,TYPE_A,3.7,Biryani,Indian
1114578,6,11,1198,171.75,169.75,0,0,661,679,56,TYPE_A,3.7,Extras,Thai
1003631,6,11,1311,195.03,194.03,0,0,649,679,56,TYPE_A,3.7,Extras,Thai
1260091,6,11,1803,161.05,162.05,0,0,703,679,56,TYPE_A,3.7,Extras,Thai
1228430,6,11,1438,242.5,270.63,0,0,27,679,56,TYPE_A,3.7,Soup,Thai
1008438,6,11,2494,242.5,271.63,0,0,14,679,56,TYPE_A,3.7,Soup,Thai
1352411,6,11,1847,242.5,243.5,0,0,13,679,56,TYPE_A,3.7,Soup,Thai
1362639,6,11,1558,612.13,612.13,0,0,40,679,56,TYPE_A,3.7,Pizza,Continental
1047188,6,11,2581,612.13,612.13,0,0,203,679,56,TYPE_A,3.7,Pizza,Continental
1140280,6,11,1962,611.13,612.13,0,0,284,679,56,TYPE_A,3.7,Pizza,Continental
1075603,6,11,1445,484.03,626.62,0,1,283,679,56,TYPE_A,3.7,Seafood,Continental
1057776,6,11,2444,485.03,628.62,0,1,460,679,56,TYPE_A,3.7,Seafood,Continental
1160207,6,11,2867,484.03,627.62,0,0,177,679,56,TYPE_A,3.7,Seafood,Continental
1266693,6,11,2760,242.53,243.53,0,0,229,679,56,TYPE_A,3.7,Other Snacks,Thai
1486471,6,11,1525,290.03,292.03,0,0,364,679,56,TYPE_A,3.7,Other Snacks,Thai
1088035,6,11,2704,291.03,292.03,0,0,230,679,56,TYPE_A,3.7,Other Snacks,Thai
1231630,6,11,2492,388.03,388.03,0,0,69,679,56,TYPE_A,3.7,Desert,Indian
1295962,6,11,1543,438.5,484.03,0,1,175,679,56,TYPE_A,3.7,Desert,Indian
1117595,6,11,2304,436.5,437.5,0,0,161,679,56,TYPE_A,3.7,Desert,Indian
1007434,7,11,1885,146.53,144.53,0,0,959,679,56,TYPE_A,3.7,Beverages,Thai
1039040,7,11,1993,147.5,147.5,0,0,892,679,56,TYPE_A,3.7,Beverages,Thai
1139370,7,11,2539,146.5,146.5,0,0,271,679,56,TYPE_A,3.7,Beverages,Thai
1222609,7,11,2139,435.53,435.53,0,0,15,679,56,TYPE_A,3.7,Beverages,Indian
1280050,7,11,1778,157.14,180.42,0,0,663,679,56,TYPE_A,3.7,Beverages,Italian
1464795,7,11,1062,159.14,180.42,0,0,877,679,56,TYPE_A,3.7,Beverages,Italian
1481036,7,11,2707,228.01,226.01,0,0,864,679,56,TYPE_A,3.7,Beverages,Italian
1341929,7,11,1207,356.05,354.05,0,0,177,679,56,TYPE_A,3.7,Beverages,Continental
1340545,7,11,1230,381.21,383.21,0,0,148,679,56,TYPE_A,3.7,Beverages,Continental
1323038,7,11,2322,381.27,380.27,0,0,188,679,56,TYPE_A,3.7,Beverages,Continental
1191419,7,11,2290,159.08,310.43,1,1,8518,679,56,TYPE_A,3.7,Rice Bowl,Indian
1340367,7,11,1727,446.26,446.26,0,0,634,679,56,TYPE_A,3.7,Rice Bowl,Indian
1068118,7,11,1109,171.72,310.43,0,0,1174,679,56,TYPE_A,3.7,Rice Bowl,Indian
1067633,7,11,2577,242.53,282.33,0,0,109,679,56,TYPE_A,3.7,Starters,Thai
1067195,7,11,2640,241.53,281.33,0,0,337,679,56,TYPE_A,3.7,Starters,Thai
1164879,7,11,1878,242.53,282.33,0,1,149,679,56,TYPE_A,3.7,Starters,Thai
1271357,7,11,2306,338.53,340.53,0,1,26,679,56,TYPE_A,3.7,Pasta,Italian
1140296,7,11,1216,454.93,455.93,0,1,109,679,56,TYPE_A,3.7,Pasta,Italian
1086072,7,11,2126,484.03,486.03,0,0,96,679,56,TYPE_A,3.7,Pasta,Italian
