id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,city_code,region_code,center_type,op_area,category,cuisine
1094808,1,27,1445,628.62,626.62,0,0,82,713,85,TYPE_A,4.5,Seafood,Continental
1171131,1,27,2444,628.62,628.62,0,0,40,713,85,TYPE_A,4.5,Seafood,Continental
1466081,1,27,2867,628.62,628.62,0,0,27,713,85,TYPE_A,4.5,Seafood,Continental
1475672,1,27,2760,243.53,241.53,0,0,121,713,85,TYPE_A,4.5,Other Snacks,Thai
1334090,1,27,1525,249.35,280.33,0,1,420,713,85,TYPE_A,4.5,Other Snacks,Thai
1153374,1,27,2704,243.5,282.33,0,1,162,713,85,TYPE_A,4.5,Other Snacks,Thai
1396577,1,27,2492,388.03,389.03,0,0,109,713,85,TYPE_A,4.5,Desert,Indian
1066211,1,27,1543,486.03,486.03,0,0,136,713,85,TYPE_A,4.5,Desert,Indian
1146488,1,27,2304,486.03,484.03,0,0,121,713,85,TYPE_A,4.5,Desert,Indian
1457216,2,27,1885,134.83,136.83,0,1,1849,713,85,TYPE_A,4.5,Beverages,Thai
1126317,2,27,1993,135.83,135.83,0,1,1620,713,85,TYPE_A,4.5,Beverages,Thai
1270061,2,27,2539,137.8,133.89,0,1,283,713,85,TYPE_A,4.5,Beverages,Thai
1036955,2,27,2139,339.5,435.53,0,0,42,713,85,TYPE_A,4.5,Beverages,Indian
1299850,2,27,2631,98.0,252.23,1,1,823,713,85,TYPE_A,4.5,Beverages,Indian
1294111,2,27,1248,97.0,251.23,1,1,782,713,85,TYPE_A,4.5,Beverages,Indian
1490981,2,27,1778,182.36,183.36,0,0,459,713,85,TYPE_A,4.5,Beverages,Italian
1354643,2,27,1062,183.33,184.33,0,0,431,713,85,TYPE_A,4.5,Beverages,Italian
1497610,2,27,2707,196.0,196.0,0,0,1229,713,85,TYPE_A,4.5,Beverages,Italian
1206290,2,27,1207,327.92,387.06,0,1,690,713,85,TYPE_A,4.5,Beverages,Continental
1492815,2,27,1230,325.01,387.06,0,1,460,713,85,TYPE_A,4.5,Beverages,Continental
1172405,2,27,2322,324.01,390.0,0,1,621,713,85,TYPE_A,4.5,Beverages,Continental
1488519,2,27,2290,310.43,310.43,0,0,377,713,85,TYPE_A,4.5,Rice Bowl,Indian
1423179,2,27,1727,445.23,446.23,0,0,350,713,85,TYPE_A,4.5,Rice Bowl,Indian
1405425,2,27,1109,264.87,262.87,0,0,1161,713,85,TYPE_A,4.5,Rice Bowl,Indian
1099242,2,27,2577,282.33,280.33,0,0,377,713,85,TYPE_A,4.5,Starters,Thai
1410781,2,27,2640,282.33,280.33,0,0,134,713,85,TYPE_A,4.5,Starters,Thai
1290008,2,27,1878,282.33,281.33,0,0,136,713,85,TYPE_A,4.5,Starters,Thai
1422046,2,27,2306,242.5,338.53,0,1,82,713,85,TYPE_A,4.5,Pasta,Italian
1414986,2,27,1216,456.93,456.93,0,0,55,713,85,TYPE_A,4.5,Pasta,Italian
1414012,2,27,2126,485.0,515.13,0,1,69,713,85,TYPE_A,4.5,Pasta,Italian
1119287,2,27,2826,319.19,319.19,0,0,285,713,85,TYPE_A,4.5,Sandwich,Italian
1142245,2,27,1754,289.12,289.12,0,0,527,713,85,TYPE_A,4.5,Sandwich,Italian
1042041,2,27,1971,261.96,288.09,1,0,526,713,85,TYPE_A,4.5,Sandwich,Italian
1302849,2,27,1902,389.03,446.23,0,0,15,713,85,TYPE_A,4.5,Biryani,Indian
1450768,2,27,1247,389.03,446.23,0,0,68,713,85,TYPE_A,4.5,Biryani,Indian
1312228,2,27,1770,338.53,486.03,0,0,28,713,85,TYPE_A,4.5,Biryani,Indian
1180331,2,27,1198,130.04,193.09,0,0,68,713,85,TYPE_A,4.5,Extras,Thai
1305332,2,27,1311,160.05,184.36,0,0,190,713,85,TYPE_A,4.5,Extras,Thai
1409762,2,27,1803,145.56,184.36,0,0,271,713,85,TYPE_A,4.5,Extras,Thai
1143194,2,27,1438,243.5,271.63,0,0,123,713,85,TYPE_A,4.5,Soup,Thai
1366912,2,27,2494,243.5,271.63,0,0,136,713,85,TYPE_A,4.5,Soup,Thai
1222389,2,27,1847,243.5,272.63,0,0,122,713,85,TYPE_A,4.5,Soup,Thai
1321803,2,27,1558,582.03,612.13,1,1,202,713,85,TYPE_A,4.5,Pizza,Continental
1406448,2,27,2581,587.85,611.13,1,1,365,713,85,TYPE_A,4.5,Pizza,Continental
1384424,2,27,1962,587.85,612.13,1,1,325,713,85,TYPE_A,4.5,Pizza,Continental
1253932,2,27,1445,628.62,627.62,0,0,150,713,85,TYPE_A,4.5,Seafood,Continental
1166136,2,27,2444,627.62,628.62,0,0,13,713,85,TYPE_A,4.5,Seafood,Continental
1026301,2,27,2760,242.53,241.53,0,0,94,713,85,TYPE_A,4.5,Other Snacks,Thai
1206719,2,27,1525,244.5,280.33,0,1,337,713,85,TYPE_A,4.5,Other Snacks,Thai
1187518,2,27,2704,244.5,281.33,0,0,96,713,85,TYPE_A,4.5,Other Snacks,Thai
1209626,2,27,2492,389.03,387.03,0,0,81,713,85,TYPE_A,4.5,Desert,Indian
1497021,2,27,1543,486.03,485.03,0,0,41,713,85,TYPE_A,4.5,Desert,Indian
1239042,2,27,2304,485.03,484.03,0,0,53,713,85,TYPE_A,4.5,Desert,Indian
1354629,3,27,1885,136.83,135.83,0,1,1835,713,85,TYPE_A,4.5,Beverages,Thai
1142928,3,27,1993,134.83,135.83,0,1,1403,713,85,TYPE_A,4.5,Beverages,Thai
1365383,3,27,2539,136.83,134.83,0,0,215,713,85,TYPE_A,4.5,Beverages,Thai
1260131,3,27,2139,339.5,435.53,0,0,40,713,85,TYPE_A,4.5,Beverages,Indian
1156761,3,27,2631,97.03,252.23,0,1,458,713,85,TYPE_A,4.5,Beverages,Indian
1077956,3,27,1248,96.03,252.23,0,1,364,713,85,TYPE_A,4.5,Beverages,Indian
1491121,3,27,1778,183.36,184.36,0,0,474,713,85,TYPE_A,4.5,Beverages,Italian
1199492,3,27,1062,182.36,182.36,0,0,446,713,85,TYPE_A,4.5,Beverages,Italian
1173511,3,27,2707,194.0,194.0,0,1,1392,713,85,TYPE_A,4.5,Beverages,Italian
1198487,3,27,1207,324.01,388.06,1,1,431,713,85,TYPE_A,4.5,Beverages,Continental
1006669,3,27,1230,320.1,387.06,1,1,419,713,85,TYPE_A,4.5,Beverages,Continental
1276579,3,27,2322,325.01,390.0,1,0,500,713,85,TYPE_A,4.5,Beverages,Continental
1283203,3,27,2290,310.43,309.43,0,0,636,713,85,TYPE_A,4.5,Rice Bowl,Indian
1163977,3,27,1727,445.23,447.23,0,0,433,713,85,TYPE_A,4.5,Rice Bowl,Indian
1070246,3,27,1109,309.43,310.43,0,0,609,713,85,TYPE_A,4.5,Rice Bowl,Indian
1150674,3,27,2577,243.5,280.33,0,0,189,713,85,TYPE_A,4.5,Starters,Thai
1021613,3,27,2640,243.5,281.33,0,0,109,713,85,TYPE_A,4.5,Starters,Thai
1123665,3,27,1878,242.5,281.33,0,0,176,713,85,TYPE_A,4.5,Starters,Thai
1094523,3,27,2306,244.5,338.53,0,0,107,713,85,TYPE_A,4.5,Pasta,Italian
1152095,3,27,1216,455.93,455.93,0,0,53,713,85,TYPE_A,4.5,Pasta,Italian
1325281,3,27,2126,485.0,486.0,0,0,42,713,85,TYPE_A,4.5,Pasta,Italian
1338608,3,27,2826,317.19,318.19,0,0,609,713,85,TYPE_A,4.5,Sandwich,Italian
1038972,3,27,1754,289.12,289.12,0,0,512,713,85,TYPE_A,4.5,Sandwich,Italian
1483001,3,27,1971,289.09,290.09,0,0,339,713,85,TYPE_A,4.5,Sandwich,Italian
1433543,3,27,1247,389.03,447.23,0,0,15,713,85,TYPE_A,4.5,Biryani,Indian
1424011,3,27,1770,338.53,484.03,0,0,107,713,85,TYPE_A,4.5,Biryani,Indian
1088956,3,27,1198,128.04,192.09,0,0,67,713,85,TYPE_A,4.5,Extras,Thai
1119671,3,27,1311,161.05,184.36,0,0,189,713,85,TYPE_A,4.5,Extras,Thai
1018238,3,27,1803,152.35,183.36,0,0,231,713,85,TYPE_A,4.5,Extras,Thai
1209055,3,27,1438,243.5,271.63,0,0,94,713,85,TYPE_A,4.5,Soup,Thai
1172201,3,27,2494,244.5,271.63,0,0,161,713,85,TYPE_A,4.5,Soup,Thai
1380454,3,27,1847,244.5,270.63,0,0,81,713,85,TYPE_A,4.5,Soup,Thai
1102356,3,27,1558,610.13,611.13,0,0,28,713,85,TYPE_A,4.5,Pizza,Continental
1379755,3,27,2581,611.13,612.13,0,0,285,713,85,TYPE_A,4.5,Pizza,Continental
1206478,3,27,1962,611.13,611.13,0,0,96,713,85,TYPE_A,4.5,Pizza,Continental
1319801,3,27,1445,626.62,626.62,0,0,123,713,85,TYPE_A,4.5,Seafood,Continental
1386003,3,27,2444,627.62,627.62,0,0,81,713,85,TYPE_A,4.5,Seafood,Continental
1408251,3,27,2867,628.62,626.62,0,0,15,713,85,TYPE_A,4.5,Seafood,Continental
1306273,3,27,2760,242.53,242.53,0,0,148,713,85,TYPE_A,4.5,Other Snacks,Thai
1211430,3,27,1525,243.5,281.33,0,1,229,713,85,TYPE_A,4.5,Other Snacks,Thai
1098463,3,27,2704,244.5,281.33,0,0,108,713,85,TYPE_A,4.5,Other Snacks,Thai
1385383,3,27,2492,387.03,388.03,0,0,69,713,85,TYPE_A,4.5,Desert,Indian
1202635,3,27,1543,485.03,485.03,0,0,175,713,85,TYPE_A,4.5,Desert,Indian
1120867,3,27,2304,485.03,484.03,0,0,95,713,85,TYPE_A,4.5,Desert,Indian
1392598,4,27,1885,135.86,136.83,0,1,2161,713,85,TYPE_A,4.5,Beverages,Thai
1116412,4,27,1993,134.83,134.83,0,1,1823,713,85,TYPE_A,4.5,Beverages,Thai
1216047,4,27,2539,134.83,136.83,0,1,323,713,85,TYPE_A,4.5,Beverages,Thai
1136911,4,27,2139,339.5,435.53,0,0,26,713,85,TYPE_A,4.5,Beverages,Indian
1494133,4,27,2631,99.0,251.23,0,1,662,713,85,TYPE_A,4.5,Beverages,Indian
1129428,4,27,1248,97.0,251.23,0,1,230,713,85,TYPE_A,4.5,Beverages,Indian
1120054,4,27,1778,182.36,182.36,0,0,730,713,85,TYPE_A,4.5,Beverages,Italian
1323933,4,27,1062,182.36,184.36,0,0,500,713,85,TYPE_A,4.5,Beverages,Italian
1221412,4,27,2707,194.03,194.03,0,0,1404,713,85,TYPE_A,4.5,Beverages,Italian
1428805,4,27,1207,327.89,386.06,0,0,595,713,85,TYPE_A,4.5,Beverages,Continental
1423990,4,27,1230,329.8,386.06,0,0,364,713,85,TYPE_A,4.5,Beverages,Continental
1333992,4,27,2322,323.07,389.0,0,1,742,713,85,TYPE_A,4.5,Beverages,Continental
1027333,4,27,2290,309.43,311.43,0,0,728,713,85,TYPE_A,4.5,Rice Bowl,Indian
1391705,4,27,1727,445.23,446.23,0,0,433,713,85,TYPE_A,4.5,Rice Bowl,Indian
1368552,4,27,1109,305.55,307.55,0,0,595,713,85,TYPE_A,4.5,Rice Bowl,Indian
1091163,4,27,2577,244.5,281.33,0,0,163,713,85,TYPE_A,4.5,Starters,Thai
1060121,4,27,2640,244.5,282.33,0,0,149,713,85,TYPE_A,4.5,Starters,Thai
1403909,4,27,1878,243.5,282.33,0,0,163,713,85,TYPE_A,4.5,Starters,Thai
1268477,4,27,2306,339.53,338.53,0,0,14,713,85,TYPE_A,4.5,Pasta,Italian
1202622,4,27,1216,456.93,455.93,0,0,80,713,85,TYPE_A,4.5,Pasta,Italian
1441259,4,27,2126,486.03,485.0,0,1,28,713,85,TYPE_A,4.5,Pasta,Italian
1309443,4,27,2826,318.19,318.19,0,0,528,713,85,TYPE_A,4.5,Sandwich,Italian
1123752,4,27,1754,289.12,289.12,0,0,689,713,85,TYPE_A,4.5,Sandwich,Italian
1033527,4,27,1971,288.09,289.09,0,0,244,713,85,TYPE_A,4.5,Sandwich,Italian
1288478,4,27,1902,387.03,447.23,0,0,67,713,85,TYPE_A,4.5,Biryani,Indian
1015521,4,27,1247,387.03,447.23,0,0,53,713,85,TYPE_A,4.5,Biryani,Indian
1008868,4,27,1770,339.53,484.03,0,0,14,713,85,TYPE_A,4.5,Biryani,Indian
1471083,4,27,1198,161.05,193.09,0,0,188,713,85,TYPE_A,4.5,Extras,Thai
1172168,4,27,1311,179.48,179.48,0,0,459,713,85,TYPE_A,4.5,Extras,Thai
1379162,4,27,1803,175.57,177.57,0,0,270,713,85,TYPE_A,4.5,Extras,Thai
1420463,4,27,1438,243.5,271.63,0,0,216,713,85,TYPE_A,4.5,Soup,Thai
1169500,4,27,2494,244.5,270.63,0,0,229,713,85,TYPE_A,4.5,Soup,Thai
1010252,4,27,1847,244.5,272.63,0,0,108,713,85,TYPE_A,4.5,Soup,Thai
1018965,4,27,1558,611.13,611.13,0,0,175,713,85,TYPE_A,4.5,Pizza,Continental
1313650,4,27,2581,610.13,612.13,0,0,284,713,85,TYPE_A,4.5,Pizza,Continental
1012875,4,27,1962,610.13,612.13,0,0,339,713,85,TYPE_A,4.5,Pizza,Continental
1017657,4,27,1445,628.62,628.62,0,0,122,713,85,TYPE_A,4.5,Seafood,Continental
1077855,4,27,2444,626.62,626.62,0,0,27,713,85,TYPE_A,4.5,Seafood,Continental
1397984,4,27,2867,628.62,626.62,0,0,26,713,85,TYPE_A,4.5,Seafood,Continental
1373283,4,27,2760,241.53,241.53,0,0,109,713,85,TYPE_A,4.5,Other Snacks,Thai
1111249,4,27,1525,243.47,282.33,0,1,500,713,85,TYPE_A,4.5,Other Snacks,Thai
1311261,4,27,2704,243.5,281.33,0,1,134,713,85,TYPE_A,4.5,Other Snacks,Thai
1092528,4,27,2492,389.03,389.03,0,0,54,713,85,TYPE_A,4.5,Desert,Indian
1361417,4,27,1543,486.03,484.03,0,0,55,713,85,TYPE_A,4.5,Desert,Indian
1039545,4,27,2304,486.03,486.03,0,0,96,713,85,TYPE_A,4.5,Desert,Indian
1442537,5,27,1885,145.53,136.83,0,1,1269,713,85,TYPE_A,4.5,Beverages,Thai
1201750,5,27,1993,147.5,136.83,0,1,1336,713,85,TYPE_A,4.5,Beverages,Thai
1458009,5,27,2539,144.56,144.56,0,0,215,713,85,TYPE_A,4.5,Beverages,Thai
1118484,5,27,2139,436.53,437.53,0,0,15,713,85,TYPE_A,4.5,Beverages,Indian
1426865,5,27,2631,103.82,253.23,0,0,339,713,85,TYPE_A,4.5,Beverages,Indian
1461544,5,27,1248,97.03,253.23,0,0,229,713,85,TYPE_A,4.5,Beverages,Indian
1455886,5,27,1778,184.33,185.33,0,0,258,713,85,TYPE_A,4.5,Beverages,Italian
1456949,5,27,1062,182.39,181.39,0,0,486,713,85,TYPE_A,4.5,Beverages,Italian
1186098,5,27,2707,193.06,192.06,0,0,1162,713,85,TYPE_A,4.5,Beverages,Italian
1281810,5,27,1207,383.18,384.18,0,0,258,713,85,TYPE_A,4.5,Beverages,Continental
1104782,5,27,1230,390.0,388.0,0,0,134,713,85,TYPE_A,4.5,Beverages,Continental
1121824,5,27,2322,390.0,389.0,0,0,202,713,85,TYPE_A,4.5,Beverages,Continental
1032308,5,27,2290,162.02,311.43,1,1,7008,713,85,TYPE_A,4.5,Rice Bowl,Indian
1418934,5,27,1727,242.53,447.23,0,1,2942,713,85,TYPE_A,4.5,Rice Bowl,Indian
1308497,5,27,1109,175.63,307.55,0,0,554,713,85,TYPE_A,4.5,Rice Bowl,Indian
1471420,5,27,2577,241.53,282.33,0,0,190,713,85,TYPE_A,4.5,Starters,Thai
1062908,5,27,2640,244.47,281.33,0,0,257,713,85,TYPE_A,4.5,Starters,Thai
1187375,5,27,1878,241.53,280.33,0,0,95,713,85,TYPE_A,4.5,Starters,Thai
1286146,5,27,2306,340.53,340.53,0,0,94,713,85,TYPE_A,4.5,Pasta,Italian
1210318,5,27,1216,456.93,454.93,0,0,122,713,85,TYPE_A,4.5,Pasta,Italian
1210332,5,27,2126,486.03,487.0,0,1,26,713,85,TYPE_A,4.5,Pasta,Italian
1305561,5,27,2826,317.19,319.19,0,0,366,713,85,TYPE_A,4.5,Sandwich,Italian
1304464,5,27,1754,267.72,268.72,0,0,391,713,85,TYPE_A,4.5,Sandwich,Italian
1071567,5,27,1971,290.09,289.09,0,0,189,713,85,TYPE_A,4.5,Sandwich,Italian
1011307,5,27,1902,447.23,447.23,0,0,28,713,85,TYPE_A,4.5,Biryani,Indian
1473066,5,27,1247,447.23,447.23,0,0,40,713,85,TYPE_A,4.5,Biryani,Indian
1390193,5,27,1770,486.03,484.03,0,0,13,713,85,TYPE_A,4.5,Biryani,Indian
1164386,5,27,1198,188.18,189.18,0,0,231,713,85,TYPE_A,4.5,Extras,Thai
1090389,5,27,1311,148.44,178.48,0,0,177,713,85,TYPE_A,4.5,Extras,Thai
1111925,5,27,1803,161.05,162.05,0,0,215,713,85,TYPE_A,4.5,Extras,Thai
1262039,5,27,1438,244.5,271.63,0,0,54,713,85,TYPE_A,4.5,Soup,Thai
1028884,5,27,2494,243.5,271.63,0,0,202,713,85,TYPE_A,4.5,Soup,Thai
1405963,5,27,1847,243.5,271.63,0,0,28,713,85,TYPE_A,4.5,Soup,Thai
1247749,5,27,1558,612.13,612.13,0,0,42,713,85,TYPE_A,4.5,Pizza,Continental
1335298,5,27,2581,612.13,612.13,0,0,202,713,85,TYPE_A,4.5,Pizza,Continental
1207390,5,27,1962,612.13,612.13,0,0,135,713,85,TYPE_A,4.5,Pizza,Continental
1287181,5,27,1445,484.03,628.62,1,1,283,713,85,TYPE_A,4.5,Seafood,Continental
1298295,5,27,2444,485.03,626.62,1,1,297,713,85,TYPE_A,4.5,Seafood,Continental
1465164,5,27,2867,484.03,628.62,1,1,150,713,85,TYPE_A,4.5,Seafood,Continental
1305155,5,27,2760,241.53,242.53,0,0,81,713,85,TYPE_A,4.5,Other Snacks,Thai
1336437,5,27,1525,290.03,290.03,0,0,202,713,85,TYPE_A,4.5,Other Snacks,Thai
1016951,5,27,2704,291.03,292.03,0,0,190,713,85,TYPE_A,4.5,Other Snacks,Thai
1075630,5,27,2492,388.03,387.03,0,0,134,713,85,TYPE_A,4.5,Desert,Indian
1318345,5,27,1543,485.03,486.03,0,0,68,713,85,TYPE_A,4.5,Desert,Indian
1293982,5,27,2304,486.03,486.03,0,0,136,713,85,TYPE_A,4.5,Desert,Indian
1418870,6,27,1885,145.5,134.83,0,1,1862,713,85,TYPE_A,4.5,Beverages,Thai
1299939,6,27,1993,146.53,134.83,0,1,1472,713,85,TYPE_A,4.5,Beverages,Thai
1174604,6,27,2539,142.59,144.59,0,0,190,713,85,TYPE_A,4.5,Beverages,Thai
1310729,6,27,2631,252.23,253.23,0,0,27,713,85,TYPE_A,4.5,Beverages,Indian
1144206,6,27,1248,241.53,241.53,0,0,69,713,85,TYPE_A,4.5,Beverages,Indian
1038541,6,27,1778,158.11,184.33,0,0,404,713,85,TYPE_A,4.5,Beverages,Italian
1119281,6,27,1062,161.08,183.39,0,0,730,713,85,TYPE_A,4.5,Beverages,Italian
1069761,6,27,2707,229.95,228.95,0,0,810,713,85,TYPE_A,4.5,Beverages,Italian
1116703,6,27,1207,384.18,382.18,0,0,175,713,85,TYPE_A,4.5,Beverages,Continental
1458451,6,27,1230,382.21,381.21,0,0,82,713,85,TYPE_A,4.5,Beverages,Continental
1030651,6,27,2322,385.12,386.12,0,0,149,713,85,TYPE_A,4.5,Beverages,Continental
1312309,6,27,2290,159.14,311.43,0,1,6697,713,85,TYPE_A,4.5,Rice Bowl,Indian
1020524,6,27,1727,241.53,447.23,0,1,1675,713,85,TYPE_A,4.5,Rice Bowl,Indian
1047358,6,27,1109,102.88,305.55,0,0,1270,713,85,TYPE_A,4.5,Rice Bowl,Indian
1040589,6,27,2577,243.53,280.33,0,0,297,713,85,TYPE_A,4.5,Starters,Thai
1022024,6,27,2640,241.53,282.33,0,1,271,713,85,TYPE_A,4.5,Starters,Thai
1451273,6,27,1878,243.53,282.33,0,0,161,713,85,TYPE_A,4.5,Starters,Thai
1070974,6,27,1216,454.93,456.93,0,0,55,713,85,TYPE_A,4.5,Pasta,Italian
1494236,6,27,2126,500.52,502.52,0,0,42,713,85,TYPE_A,4.5,Pasta,Italian
1353983,6,27,2826,317.19,317.19,0,0,447,713,85,TYPE_A,4.5,Sandwich,Italian
1324085,6,27,1754,148.44,267.72,0,0,528,713,85,TYPE_A,4.5,Sandwich,Italian
1071842,6,27,1971,289.09,289.09,0,0,96,713,85,TYPE_A,4.5,Sandwich,Italian
1141365,6,27,1902,445.23,446.23,0,0,28,713,85,TYPE_A,4.5,Biryani,Indian
1490614,6,27,1247,445.23,445.23,0,0,40,713,85,TYPE_A,4.5,Biryani,Indian
1385016,6,27,1770,484.03,484.03,0,0,54,713,85,TYPE_A,4.5,Biryani,Indian
1092314,6,27,1198,161.05,189.18,0,0,188,713,85,TYPE_A,4.5,Extras,Thai
1298594,6,27,1311,175.57,175.57,0,0,269,713,85,TYPE_A,4.5,Extras,Thai
1365300,6,27,1803,191.09,192.09,0,0,203,713,85,TYPE_A,4.5,Extras,Thai
1296792,6,27,1438,244.5,272.63,0,0,188,713,85,TYPE_A,4.5,Soup,Thai
1469352,6,27,2494,246.41,246.41,0,0,134,713,85,TYPE_A,4.5,Soup,Thai
1091239,6,27,1847,244.5,272.63,0,0,95,713,85,TYPE_A,4.5,Soup,Thai
1061319,6,27,1558,611.13,612.13,0,0,121,713,85,TYPE_A,4.5,Pizza,Continental
1022954,6,27,2581,611.13,611.13,0,0,162,713,85,TYPE_A,4.5,Pizza,Continental
1191652,6,27,1962,610.13,610.13,0,0,149,713,85,TYPE_A,4.5,Pizza,Continental
1280724,6,27,1445,486.03,627.62,0,1,433,713,85,TYPE_A,4.5,Seafood,Continental
1378802,6,27,2444,484.03,626.62,0,1,325,713,85,TYPE_A,4.5,Seafood,Continental
1192249,6,27,2867,500.55,627.62,0,1,163,713,85,TYPE_A,4.5,Seafood,Continental
1080181,6,27,2760,241.53,243.53,0,0,136,713,85,TYPE_A,4.5,Other Snacks,Thai
1088748,6,27,1525,290.03,292.03,0,0,135,713,85,TYPE_A,4.5,Other Snacks,Thai
1274864,6,27,2704,291.03,292.03,0,0,80,713,85,TYPE_A,4.5,Other Snacks,Thai
1137136,6,27,2492,387.03,388.03,0,0,122,713,85,TYPE_A,4.5,Desert,Indian
1336092,6,27,1543,438.5,484.03,0,1,121,713,85,TYPE_A,4.5,Desert,Indian
1232536,6,27,2304,438.5,437.5,0,0,135,713,85,TYPE_A,4.5,Desert,Indian
1047861,7,27,1885,145.53,136.83,0,1,1835,713,85,TYPE_A,4.5,Beverages,Thai
1309848,7,27,1993,145.53,135.83,0,1,1188,713,85,TYPE_A,4.5,Beverages,Thai
1291668,7,27,2539,146.53,145.53,0,0,297,713,85,TYPE_A,4.5,Beverages,Thai
1270786,7,27,2139,435.53,436.53,0,0,26,713,85,TYPE_A,4.5,Beverages,Indian
1485689,7,27,1248,253.23,251.23,0,0,15,713,85,TYPE_A,4.5,Beverages,Indian
1037118,7,27,1778,161.08,183.33,0,0,433,713,85,TYPE_A,4.5,Beverages,Italian
1480287,7,27,1062,160.08,181.39,0,1,998,713,85,TYPE_A,4.5,Beverages,Italian
1379012,7,27,2707,227.01,228.01,0,0,877,713,85,TYPE_A,4.5,Beverages,Italian
1032443,7,27,1207,389.0,388.0,0,0,188,713,85,TYPE_A,4.5,Beverages,Continental
1110092,7,27,1230,376.36,378.36,0,0,107,713,85,TYPE_A,4.5,Beverages,Continental
1238042,7,27,2322,389.0,388.0,0,0,230,713,85,TYPE_A,4.5,Beverages,Continental
1363055,7,27,2290,157.14,311.43,1,1,7399,713,85,TYPE_A,4.5,Rice Bowl,Indian
1124114,7,27,1727,432.65,432.65,0,0,445,713,85,TYPE_A,4.5,Rice Bowl,Indian
1191525,7,27,1109,150.41,306.55,0,0,1241,713,85,TYPE_A,4.5,Rice Bowl,Indian
1312359,7,27,2577,243.47,281.33,0,0,283,713,85,TYPE_A,4.5,Starters,Thai
