id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,city_code,region_code,center_type,op_area,category,cuisine
1213407,2,104,1778,182.36,184.36,0,0,770.0,647,56,TYPE_A,4.5,Beverages,Italian
1354968,2,104,1062,183.36,184.36,0,0,405.0,647,56,TYPE_A,4.5,Beverages,Italian
1360169,2,104,2707,196.0,195.0,0,0,971.0,647,56,TYPE_A,4.5,Beverages,Italian
1283956,2,104,1207,323.04,387.06,0,1,838.0,647,56,TYPE_A,4.5,Beverages,Continental
1464137,2,104,1230,330.83,388.03,0,1,742.0,647,56,TYPE_A,4.5,Beverages,Continental
1184190,2,104,2322,324.95,385.12,0,1,796.0,647,56,TYPE_A,4.5,Beverages,Continental
1025493,2,104,2290,310.43,310.43,0,0,595.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1247435,2,104,1727,445.23,445.23,0,0,447.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1439495,2,104,1109,264.87,287.18,0,1,273.86570932617957,647,56,TYPE_A,4.5,Rice Bowl,Indian
1018946,2,104,2577,281.33,280.33,0,0,107.0,647,56,TYPE_A,4.5,Starters,Thai
1252963,2,104,2640,282.33,282.33,0,0,28.0,647,56,TYPE_A,4.5,Starters,Thai
1382078,2,104,1878,281.33,282.33,0,0,41.0,647,56,TYPE_A,4.5,Starters,Thai
1375978,2,104,2306,243.5,340.53,0,0,13.0,647,56,TYPE_A,4.5,Pasta,Italian
1320894,2,104,1216,456.93,454.93,0,0,40.0,647,56,TYPE_A,4.5,Pasta,Italian
1180951,2,104,2126,487.0,533.53,0,1,41.0,647,56,TYPE_A,4.5,Pasta,Italian
1291037,2,104,2826,338.53,339.53,0,0,312.0,647,56,TYPE_A,4.5,Sandwich,Italian
1048775,2,104,1754,285.24,284.24,0,0,528.0,647,56,TYPE_A,4.5,Sandwich,Italian
1372697,2,104,1971,258.02,327.86,1,0,1066.0,647,56,TYPE_A,4.5,Sandwich,Italian
1416177,2,104,1247,387.03,446.23,0,0,55.0,647,56,TYPE_A,4.5,Biryani,Indian
1238163,2,104,1770,338.53,484.03,0,0,40.0,647,56,TYPE_A,4.5,Biryani,Indian
1257215,2,104,1198,195.03,193.03,0,0,446.0,647,56,TYPE_A,4.5,Extras,Thai
1451174,2,104,1311,161.05,160.05,0,0,620.0,647,56,TYPE_A,4.5,Extras,Thai
1115741,2,104,1803,154.29,154.29,0,0,568.0,647,56,TYPE_A,4.5,Extras,Thai
1293593,2,104,2494,244.5,244.5,0,0,53.0,647,56,TYPE_A,4.5,Soup,Thai
1164716,2,104,1847,243.5,243.5,0,0,15.0,647,56,TYPE_A,4.5,Soup,Thai
1479668,2,104,1558,582.03,612.13,1,1,163.0,647,56,TYPE_A,4.5,Pizza,Continental
1458141,2,104,2581,582.03,612.13,1,0,176.0,647,56,TYPE_A,4.5,Pizza,Continental
1016649,2,104,1962,583.03,610.13,1,0,216.0,647,56,TYPE_A,4.5,Pizza,Continental
1050255,2,104,1445,626.62,628.62,0,0,69.0,647,56,TYPE_A,4.5,Seafood,Continental
1054356,2,104,2444,628.62,626.62,0,0,67.0,647,56,TYPE_A,4.5,Seafood,Continental
1243464,2,104,2867,627.62,628.62,0,0,14.0,647,56,TYPE_A,4.5,Seafood,Continental
1115890,2,104,2760,243.53,243.53,0,0,68.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1265817,2,104,1525,243.5,280.33,0,0,203.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1149570,2,104,2704,244.5,281.33,0,1,271.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1007706,2,104,1543,485.03,484.03,0,0,27.0,647,56,TYPE_A,4.5,Desert,Indian
1123625,2,104,2304,484.03,485.03,0,0,15.0,647,56,TYPE_A,4.5,Desert,Indian
1234257,3,104,1885,135.86,134.86,0,1,985.0,647,56,TYPE_A,4.5,Beverages,Thai
1115499,3,104,1993,134.86,134.89,0,1,932.0,647,56,TYPE_A,4.5,Beverages,Thai
1293276,3,104,2539,132.92,131.92,0,0,148.0,647,56,TYPE_A,4.5,Beverages,Thai
1421525,3,104,2139,339.5,435.53,0,0,69.0,647,56,TYPE_A,4.5,Beverages,Indian
1317314,3,104,2631,98.0,248.35,0,0,244.0,647,56,TYPE_A,4.5,Beverages,Indian
1483741,3,104,1248,97.06,245.41,0,1,339.0,647,56,TYPE_A,4.5,Beverages,Indian
1311723,3,104,1778,177.51,177.51,0,0,663.0,647,56,TYPE_A,4.5,Beverages,Italian
1168568,3,104,1062,184.33,183.33,0,0,609.0,647,56,TYPE_A,4.5,Beverages,Italian
1450170,3,104,2707,195.03,194.03,0,0,959.0,647,56,TYPE_A,4.5,Beverages,Italian
1450748,3,104,1207,320.13,387.06,1,1,431.0,647,56,TYPE_A,4.5,Beverages,Continental
1474042,3,104,1230,321.13,388.03,1,1,567.0,647,56,TYPE_A,4.5,Beverages,Continental
1252848,3,104,2322,318.22,385.12,1,0,973.0,647,56,TYPE_A,4.5,Beverages,Continental
1045052,3,104,2290,309.43,310.43,0,0,473.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1048251,3,104,1727,447.23,445.23,0,0,595.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1195427,3,104,1109,309.43,309.43,0,0,663.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1226949,3,104,2577,244.5,281.33,0,0,148.0,647,56,TYPE_A,4.5,Starters,Thai
1189139,3,104,2640,244.5,280.33,0,0,69.0,647,56,TYPE_A,4.5,Starters,Thai
1236803,3,104,1878,242.5,281.33,0,0,96.0,647,56,TYPE_A,4.5,Starters,Thai
1182617,3,104,2306,243.5,338.53,0,0,108.0,647,56,TYPE_A,4.5,Pasta,Italian
1159501,3,104,1216,456.93,456.93,0,0,80.0,647,56,TYPE_A,4.5,Pasta,Italian
1129127,3,104,2126,485.0,486.0,0,0,14.0,647,56,TYPE_A,4.5,Pasta,Italian
1145563,3,104,2826,340.53,339.53,0,0,648.0,647,56,TYPE_A,4.5,Sandwich,Italian
1355007,3,104,1754,290.03,290.03,0,0,419.0,647,56,TYPE_A,4.5,Sandwich,Italian
1220129,3,104,1971,325.95,326.95,0,0,325.0,647,56,TYPE_A,4.5,Sandwich,Italian
1154945,3,104,1902,389.03,445.23,0,0,28.0,647,56,TYPE_A,4.5,Biryani,Indian
1054173,3,104,1247,389.03,445.23,0,0,40.0,647,56,TYPE_A,4.5,Biryani,Indian
1190741,3,104,1770,340.53,484.03,0,0,55.0,647,56,TYPE_A,4.5,Biryani,Indian
1228448,3,104,1198,161.05,195.03,0,0,648.0,647,56,TYPE_A,4.5,Extras,Thai
1011318,3,104,1311,167.84,168.84,0,0,621.0,647,56,TYPE_A,4.5,Extras,Thai
1234718,3,104,1803,160.05,162.05,0,0,514.0,647,56,TYPE_A,4.5,Extras,Thai
1189015,3,104,1558,611.13,612.13,0,0,108.0,647,56,TYPE_A,4.5,Pizza,Continental
1236415,3,104,2581,610.13,611.13,0,0,134.0,647,56,TYPE_A,4.5,Pizza,Continental
1417579,3,104,1962,610.13,612.13,0,0,108.0,647,56,TYPE_A,4.5,Pizza,Continental
1310640,3,104,1445,626.62,628.62,0,0,123.0,647,56,TYPE_A,4.5,Seafood,Continental
1274379,3,104,2444,626.62,626.62,0,0,40.0,647,56,TYPE_A,4.5,Seafood,Continental
1398111,3,104,2867,627.62,628.62,0,0,95.0,647,56,TYPE_A,4.5,Seafood,Continental
1109470,3,104,2760,241.53,243.53,0,0,81.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1062873,3,104,1525,247.41,282.33,0,0,175.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1060046,3,104,2704,242.5,280.33,0,1,242.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1478576,3,104,2492,388.03,389.03,0,0,41.0,647,56,TYPE_A,4.5,Desert,Indian
1452103,3,104,1543,486.03,485.03,0,0,15.0,647,56,TYPE_A,4.5,Desert,Indian
1150307,3,104,2304,484.03,484.03,0,0,27.0,647,56,TYPE_A,4.5,Desert,Indian
1000579,4,104,1885,135.86,135.86,0,1,1026.0,647,56,TYPE_A,4.5,Beverages,Thai
1393661,4,104,1993,133.86,134.89,0,1,273.86570932617957,647,56,TYPE_A,4.5,Beverages,Thai
1163175,4,104,2539,135.86,135.86,0,0,285.0,647,56,TYPE_A,4.5,Beverages,Thai
1214265,4,104,2139,318.19,437.53,0,0,42.0,647,56,TYPE_A,4.5,Beverages,Indian
1327533,4,104,2631,95.09,248.35,0,0,324.0,647,56,TYPE_A,4.5,Beverages,Indian
1263644,4,104,1248,102.88,247.41,0,1,391.0,647,56,TYPE_A,4.5,Beverages,Indian
1284455,4,104,1778,181.39,183.39,0,0,636.0,647,56,TYPE_A,4.5,Beverages,Italian
1443564,4,104,1062,184.36,184.36,0,0,771.0,647,56,TYPE_A,4.5,Beverages,Italian
1422132,4,104,2707,193.09,193.09,0,0,273.86570932617957,647,56,TYPE_A,4.5,Beverages,Italian
1496093,4,104,1207,320.13,387.06,0,0,581.0,647,56,TYPE_A,4.5,Beverages,Continental
1446776,4,104,1230,315.31,388.03,0,0,717.0,647,56,TYPE_A,4.5,Beverages,Continental
1414560,4,104,2322,319.16,386.12,0,1,273.86570932617957,647,56,TYPE_A,4.5,Beverages,Continental
1288688,4,104,2290,310.43,310.43,0,0,459.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1416254,4,104,1727,445.23,445.23,0,0,512.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1282247,4,104,1109,309.43,311.43,0,0,674.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1162509,4,104,2577,243.5,280.33,0,1,134.0,647,56,TYPE_A,4.5,Starters,Thai
1072485,4,104,2640,244.5,281.33,0,1,123.0,647,56,TYPE_A,4.5,Starters,Thai
1449298,4,104,1878,242.5,282.33,0,1,69.0,647,56,TYPE_A,4.5,Starters,Thai
1029396,4,104,2306,339.53,339.53,0,0,40.0,647,56,TYPE_A,4.5,Pasta,Italian
1018422,4,104,1216,454.93,455.93,0,0,26.0,647,56,TYPE_A,4.5,Pasta,Italian
1311338,4,104,2126,484.03,486.03,0,0,14.0,647,56,TYPE_A,4.5,Pasta,Italian
1065476,4,104,2826,338.53,340.53,0,0,582.0,647,56,TYPE_A,4.5,Sandwich,Italian
1089910,4,104,1754,290.03,290.03,0,0,393.0,647,56,TYPE_A,4.5,Sandwich,Italian
1236518,4,104,1971,328.86,329.86,0,0,310.0,647,56,TYPE_A,4.5,Sandwich,Italian
1068234,4,104,1902,389.03,446.23,0,0,13.0,647,56,TYPE_A,4.5,Biryani,Indian
1461601,4,104,1247,388.03,446.23,0,0,40.0,647,56,TYPE_A,4.5,Biryani,Indian
1126432,4,104,1198,194.97,196.97,0,0,798.0,647,56,TYPE_A,4.5,Extras,Thai
1275057,4,104,1311,154.26,155.26,0,0,635.0,647,56,TYPE_A,4.5,Extras,Thai
1118438,4,104,1803,160.05,162.05,0,0,609.0,647,56,TYPE_A,4.5,Extras,Thai
1382463,4,104,1438,243.5,270.63,0,0,41.0,647,56,TYPE_A,4.5,Soup,Thai
1468015,4,104,1847,244.5,243.5,0,0,13.0,647,56,TYPE_A,4.5,Soup,Thai
1292777,4,104,1558,610.13,612.13,0,0,163.0,647,56,TYPE_A,4.5,Pizza,Continental
1248472,4,104,2581,620.83,621.83,0,0,161.0,647,56,TYPE_A,4.5,Pizza,Continental
1336971,4,104,1962,607.22,607.22,0,0,298.0,647,56,TYPE_A,4.5,Pizza,Continental
1481431,4,104,1445,627.62,626.62,0,0,96.0,647,56,TYPE_A,4.5,Seafood,Continental
1189094,4,104,2444,616.98,614.98,0,0,149.0,647,56,TYPE_A,4.5,Seafood,Continental
1377907,4,104,2867,627.62,628.62,0,0,26.0,647,56,TYPE_A,4.5,Seafood,Continental
1460249,4,104,2760,243.53,242.53,0,0,95.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1495641,4,104,1525,244.5,281.33,0,0,256.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1278268,4,104,2704,244.5,280.33,0,1,323.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1231552,4,104,2492,387.03,387.03,0,0,67.0,647,56,TYPE_A,4.5,Desert,Indian
1367312,4,104,1543,485.03,486.03,0,0,81.0,647,56,TYPE_A,4.5,Desert,Indian
1225484,4,104,2304,484.03,485.03,0,0,121.0,647,56,TYPE_A,4.5,Desert,Indian
1340459,5,104,1885,142.59,135.86,0,1,796.0,647,56,TYPE_A,4.5,Beverages,Thai
1183367,5,104,1993,145.53,134.89,0,1,1160.0,647,56,TYPE_A,4.5,Beverages,Thai
1262047,5,104,2539,143.62,142.62,0,0,148.0,647,56,TYPE_A,4.5,Beverages,Thai
1270311,5,104,2139,422.98,421.98,0,0,41.0,647,56,TYPE_A,4.5,Beverages,Indian
1339279,5,104,2631,96.06,249.35,0,0,352.0,647,56,TYPE_A,4.5,Beverages,Indian
1044427,5,104,1248,97.06,247.41,0,0,433.0,647,56,TYPE_A,4.5,Beverages,Indian
1323062,5,104,1778,180.42,180.42,0,0,338.0,647,56,TYPE_A,4.5,Beverages,Italian
1177428,5,104,1062,182.39,181.39,0,0,364.0,647,56,TYPE_A,4.5,Beverages,Italian
1258080,5,104,2707,192.06,193.06,0,0,879.0,647,56,TYPE_A,4.5,Beverages,Italian
1319764,5,104,1207,381.21,382.21,0,0,258.0,647,56,TYPE_A,4.5,Beverages,Continental
1492055,5,104,1230,379.27,381.27,0,0,377.0,647,56,TYPE_A,4.5,Beverages,Continental
1013534,5,104,2322,382.21,382.21,0,0,568.0,647,56,TYPE_A,4.5,Beverages,Continental
1323375,5,104,2290,163.02,309.43,1,1,273.86570932617957,647,56,TYPE_A,4.5,Rice Bowl,Indian
1464074,5,104,1727,251.26,447.23,0,1,273.86570932617957,647,56,TYPE_A,4.5,Rice Bowl,Indian
1020987,5,104,1109,137.8,310.43,0,0,690.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1420218,5,104,2577,242.53,281.33,0,1,188.0,647,56,TYPE_A,4.5,Starters,Thai
1441043,5,104,2640,246.44,282.33,0,1,190.0,647,56,TYPE_A,4.5,Starters,Thai
1199621,5,104,1878,241.53,280.33,0,1,231.0,647,56,TYPE_A,4.5,Starters,Thai
1237709,5,104,2826,339.53,339.53,0,0,554.0,647,56,TYPE_A,4.5,Sandwich,Italian
1260498,5,104,1754,259.02,292.03,0,0,485.0,647,56,TYPE_A,4.5,Sandwich,Italian
1353144,5,104,1971,327.86,327.86,0,0,122.0,647,56,TYPE_A,4.5,Sandwich,Italian
1291519,5,104,1247,447.23,447.23,0,0,42.0,647,56,TYPE_A,4.5,Biryani,Indian
1359958,5,104,1770,484.03,486.03,0,0,27.0,647,56,TYPE_A,4.5,Biryani,Indian
1113610,5,104,1198,185.3,186.3,0,0,701.0,647,56,TYPE_A,4.5,Extras,Thai
1253432,5,104,1311,166.9,166.9,0,0,755.0,647,56,TYPE_A,4.5,Extras,Thai
1073725,5,104,1803,151.32,151.32,0,0,513.0,647,56,TYPE_A,4.5,Extras,Thai
1087135,5,104,1438,244.5,271.63,0,0,28.0,647,56,TYPE_A,4.5,Soup,Thai
1049212,5,104,2494,242.5,242.5,0,0,13.0,647,56,TYPE_A,4.5,Soup,Thai
1289936,5,104,1558,612.13,611.13,0,0,82.0,647,56,TYPE_A,4.5,Pizza,Continental
1433343,5,104,2581,612.13,611.13,0,0,175.0,647,56,TYPE_A,4.5,Pizza,Continental
1147040,5,104,1962,610.13,611.13,0,0,231.0,647,56,TYPE_A,4.5,Pizza,Continental
1294413,5,104,1445,484.03,626.62,1,0,365.0,647,56,TYPE_A,4.5,Seafood,Continental
1087970,5,104,2444,484.03,614.98,1,0,419.0,647,56,TYPE_A,4.5,Seafood,Continental
1286145,5,104,2867,486.03,627.62,1,0,243.0,647,56,TYPE_A,4.5,Seafood,Continental
1444816,5,104,2760,241.53,242.53,0,0,69.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1433615,5,104,1525,290.03,292.03,0,0,94.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1201851,5,104,2704,291.03,280.33,0,1,108.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1402055,5,104,2492,388.03,389.03,0,0,40.0,647,56,TYPE_A,4.5,Desert,Indian
1051167,5,104,1543,485.03,485.03,0,0,28.0,647,56,TYPE_A,4.5,Desert,Indian
1127202,5,104,2304,484.03,484.03,0,0,80.0,647,56,TYPE_A,4.5,Desert,Indian
1390316,6,104,1885,145.53,135.86,0,1,851.0,647,56,TYPE_A,4.5,Beverages,Thai
1451445,6,104,1993,144.53,133.89,0,1,273.86570932617957,647,56,TYPE_A,4.5,Beverages,Thai
1298292,6,104,2539,142.59,144.59,0,0,310.0,647,56,TYPE_A,4.5,Beverages,Thai
1167257,6,104,2631,242.5,242.5,0,0,42.0,647,56,TYPE_A,4.5,Beverages,Indian
1357348,6,104,1248,252.23,253.23,0,0,13.0,647,56,TYPE_A,4.5,Beverages,Indian
1302120,6,104,1778,157.2,182.42,0,0,337.0,647,56,TYPE_A,4.5,Beverages,Italian
1057879,6,104,1062,158.11,181.39,0,0,837.0,647,56,TYPE_A,4.5,Beverages,Italian
1398382,6,104,2707,223.13,222.13,0,0,581.0,647,56,TYPE_A,4.5,Beverages,Italian
1033345,6,104,1207,386.09,387.09,0,0,188.0,647,56,TYPE_A,4.5,Beverages,Continental
1391010,6,104,1230,388.0,388.0,0,0,203.0,647,56,TYPE_A,4.5,Beverages,Continental
1066607,6,104,2322,379.3,378.3,0,0,189.0,647,56,TYPE_A,4.5,Beverages,Continental
1436251,6,104,2290,162.05,309.43,0,1,273.86570932617957,647,56,TYPE_A,4.5,Rice Bowl,Indian
1426150,6,104,1727,259.02,447.23,0,1,273.86570932617957,647,56,TYPE_A,4.5,Rice Bowl,Indian
1265178,6,104,1109,89.27,309.43,0,0,1121.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1376087,6,104,2577,241.53,280.33,0,0,202.0,647,56,TYPE_A,4.5,Starters,Thai
1497550,6,104,2640,243.53,282.33,0,1,176.0,647,56,TYPE_A,4.5,Starters,Thai
1315956,6,104,1878,242.53,282.33,0,1,202.0,647,56,TYPE_A,4.5,Starters,Thai
1460155,6,104,2306,339.53,339.53,0,0,28.0,647,56,TYPE_A,4.5,Pasta,Italian
1282301,6,104,1216,455.93,456.93,0,0,13.0,647,56,TYPE_A,4.5,Pasta,Italian
1247852,6,104,2126,485.03,484.03,0,0,41.0,647,56,TYPE_A,4.5,Pasta,Italian
1397227,6,104,2826,340.53,338.53,0,0,526.0,647,56,TYPE_A,4.5,Sandwich,Italian
1189244,6,104,1754,182.42,292.03,0,0,391.0,647,56,TYPE_A,4.5,Sandwich,Italian
1364250,6,104,1971,329.86,328.86,0,0,122.0,647,56,TYPE_A,4.5,Sandwich,Italian
1241998,6,104,1902,445.23,445.23,0,0,27.0,647,56,TYPE_A,4.5,Biryani,Indian
1158281,6,104,1770,484.03,486.03,0,0,27.0,647,56,TYPE_A,4.5,Biryani,Indian
1290906,6,104,1198,180.48,180.48,0,0,674.0,647,56,TYPE_A,4.5,Extras,Thai
1377704,6,104,1311,174.63,174.63,0,0,945.0,647,56,TYPE_A,4.5,Extras,Thai
1293297,6,104,1803,172.66,173.66,0,0,323.0,647,56,TYPE_A,4.5,Extras,Thai
1148185,6,104,1438,243.5,270.63,0,0,14.0,647,56,TYPE_A,4.5,Soup,Thai
1439499,6,104,2494,244.5,243.5,0,0,41.0,647,56,TYPE_A,4.5,Soup,Thai
1353003,6,104,1847,243.5,243.5,0,0,42.0,647,56,TYPE_A,4.5,Soup,Thai
1032341,6,104,1558,612.13,611.13,0,0,55.0,647,56,TYPE_A,4.5,Pizza,Continental
1126404,6,104,2581,612.13,610.13,0,0,53.0,647,56,TYPE_A,4.5,Pizza,Continental
1193808,6,104,1962,611.13,612.13,0,0,136.0,647,56,TYPE_A,4.5,Pizza,Continental
1300130,6,104,1445,491.79,627.62,0,0,312.0,647,56,TYPE_A,4.5,Seafood,Continental
1341050,6,104,2444,486.03,616.98,0,1,324.0,647,56,TYPE_A,4.5,Seafood,Continental
1367356,6,104,2867,485.03,627.62,0,1,162.0,647,56,TYPE_A,4.5,Seafood,Continental
1493572,6,104,2760,241.53,241.53,0,0,42.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1310060,6,104,1525,292.03,290.03,0,0,123.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1425318,6,104,2704,291.03,292.03,0,0,162.0,647,56,TYPE_A,4.5,Other Snacks,Thai
1147995,6,104,2492,387.03,389.03,0,0,69.0,647,56,TYPE_A,4.5,Desert,Indian
1170736,6,104,1543,437.5,436.5,0,0,42.0,647,56,TYPE_A,4.5,Desert,Indian
1162916,6,104,2304,436.5,436.5,0,0,80.0,647,56,TYPE_A,4.5,Desert,Indian
1444874,7,104,1885,145.53,146.53,0,0,932.0,647,56,TYPE_A,4.5,Beverages,Thai
1208236,7,104,1993,145.56,143.56,0,0,917.0,647,56,TYPE_A,4.5,Beverages,Thai
1269773,7,104,2539,144.56,143.56,0,0,244.0,647,56,TYPE_A,4.5,Beverages,Thai
1291386,7,104,2139,437.53,436.53,0,0,14.0,647,56,TYPE_A,4.5,Beverages,Indian
1066608,7,104,2631,252.23,251.23,0,0,13.0,647,56,TYPE_A,4.5,Beverages,Indian
1083435,7,104,1248,252.23,251.23,0,0,26.0,647,56,TYPE_A,4.5,Beverages,Indian
1232802,7,104,1778,160.08,181.42,0,0,742.0,647,56,TYPE_A,4.5,Beverages,Italian
1042574,7,104,1062,162.05,183.39,0,0,798.0,647,56,TYPE_A,4.5,Beverages,Italian
1338884,7,104,2707,225.04,226.04,0,0,825.0,647,56,TYPE_A,4.5,Beverages,Italian
1373629,7,104,1207,386.06,388.06,0,0,283.0,647,56,TYPE_A,4.5,Beverages,Continental
1081779,7,104,1230,385.09,387.09,0,0,203.0,647,56,TYPE_A,4.5,Beverages,Continental
1083304,7,104,2322,368.63,368.63,0,0,337.0,647,56,TYPE_A,4.5,Beverages,Continental
1213473,7,104,2290,159.08,309.43,1,0,273.86570932617957,647,56,TYPE_A,4.5,Rice Bowl,Indian
1075715,7,104,1727,447.23,446.23,0,0,447.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1212931,7,104,1109,150.35,309.43,0,0,1054.0,647,56,TYPE_A,4.5,Rice Bowl,Indian
1161153,7,104,2577,243.53,280.33,0,1,107.0,647,56,TYPE_A,4.5,Starters,Thai
